PartNumber,Description,Sellable,Length,Weight,Width,Height,productPageUrl,image1_url,image1_name,image2_url,image2_name,image3_url,image3_name,image4_url,image4_name,image5_url,image5_name,image6_url,image6_name
5310611,Fuel Pump,Y,12.75 In,14.85 Lbs,12.5 In,10.38 In,https://parts.cummins.com/esn-entry/main/part-details/5310611/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_iso3.png?x-image-size=medium,5310611_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_iso.png?x-image-size=medium,5310611_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_iso2.png?x-image-size=medium,5310611_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_front.png?x-image-size=medium,5310611_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_right.png?x-image-size=medium,5310611_image5.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/531/5310611/5310611_top.png?x-image-size=medium,5310611_image6.jpg,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/5310611/part,no image available,no image available,,,,,,,,,,,,,,,,
4994912,Fuel Pump,Y,14.8 In,16.5 Lbs,13.3 In,8.88 In,https://parts.cummins.com/esn-entry/main/part-details/4994912/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/499/4994912/4994912_iso.png?x-image-size=medium,4994912_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/499/4994912/4994912_iso2.png?x-image-size=medium,4994912_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/499/4994912/4994912_front.png?x-image-size=medium,4994912_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/499/4994912/4994912_top.png?x-image-size=medium,4994912_image4.jpg,,,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/4994912/part,no image available,no image available,,,,,,,,,,,,,,,,
4989125,Fuel Pump,Y,14.8 In,14.5 Lbs,13.3 In,8.88 In,https://parts.cummins.com/esn-entry/main/part-details/4989125/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_iso.png?x-image-size=medium,4989125_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_iso2.png?x-image-size=medium,4989125_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_iso_mkt.png?x-image-size=medium,4989125_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_back.png?x-image-size=medium,4989125_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_bottom.png?x-image-size=medium,4989125_image5.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_front.png?x-image-size=medium,4989125_image6.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_left.png?x-image-size=medium,4989125_image7.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_right.png?x-image-size=medium,4989125_image8.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/498/4989125/4989125_top.png?x-image-size=medium,4989125_image9.jpg
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/4989125/part,no image available,no image available,,,,,,,,,,,,,,,,
4944459,Fuel Pump,Y,15.4 In,17 Lbs,11.5 In,9 In,https://parts.cummins.com/esn-entry/main/part-details/4944459/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_iso2.png?x-image-size=medium,4944459_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_iso.png?x-image-size=medium,4944459_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_iso_mkt.png?x-image-size=medium,4944459_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_top.png?x-image-size=medium,4944459_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_right.png?x-image-size=medium,4944459_image5.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_left.png?x-image-size=medium,4944459_image6.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/494/4944459/4944459_front.png?x-image-size=medium,4944459_image7.jpg,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/4944459/part,no image available,no image available,,,,,,,,,,,,,,,,
2897670,Fuel Pump,Y,21.3 In,33 Lbs,8 In,7.5 In,https://parts.cummins.com/esn-entry/main/part-details/2897670/parts-search,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/289/2897670/2897670_iso2.png?x-image-size=medium,2897670_image1.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/289/2897670/2897670_iso.png?x-image-size=medium,2897670_image2.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/289/2897670/2897670_top.png?x-image-size=medium,2897670_image3.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/289/2897670/2897670_left.png?x-image-size=medium,2897670_image4.jpg,https://parts.cummins.com/gateway/api/IACDataServices/graphics/parts/289/2897670/2897670_front.png?x-image-size=medium,2897670_image5.jpg,,,,,,,,
,,N,null,null,null,null,https://parts.cummins.com/gsn-entry/main/part-details/2897670/part,no image available,no image available,,,,,,,,,,,,,,,,
3963717,Fuel Pump,Y,39 In,7.8 Lbs,30 In,23 In,https://parts.cummins.com/esn-entry/main/part-details/3963717/parts-search,no image available,no image available,,,,,,,,,,,,,,,,
